bucket,sample_id,mse
0,9650,0.15501850843429565
1,9660,0.11272361129522324
1,9670,0.11922270059585571
3,9680,0.2571693956851959
2,9690,0.34474265575408936
0,9700,0.15977843105793
3,9710,0.14900435507297516
1,9720,0.2671419382095337
0,9730,0.29199129343032837
2,9740,0.1272159069776535
1,9750,0.09682679176330566
2,9760,0.09647973626852036
2,9770,0.15770219266414642
0,9780,0.34490522742271423
3,9790,0.39712321758270264
0,9800,0.5188999176025391
3,9810,1.0773431062698364
2,9820,0.9992984533309937
1,9830,1.3836703300476074
3,9840,0.3359261155128479
1,9850,0.4867889881134033
0,9860,0.056435130536556244
3,9870,0.08623474091291428
1,9880,0.12425951659679413
0,9890,0.15634982287883759
2,9900,0.30119481682777405
1,9910,0.40678250789642334
2,9920,0.524713397026062
2,9930,0.1262284219264984
0,9940,0.1481696367263794
2,9950,0.0824035108089447
1,9960,0.08151233196258545
0,9970,0.16699230670928955
2,9980,0.3389338552951813
0,9990,0.6823093891143799
3,10000,0.4050496518611908
2,10010,1.0977907180786133
0,10020,1.9284133911132812
3,10030,0.48598766326904297
1,10040,0.13783849775791168
0,10050,0.13588029146194458
